#source_id ra dec parallax radius_val lum_val x y z
1000310634997700480 102.29543110765795 56.55464012498615 1.0344414508677664 1.7096683 3.126589 -370.0545626038383 1697.873949823994 2630.8761040393642
1000177903328628864 102.24748070115815 55.930337324738055 0.8955460886122398 1.6076555 4.1163774 -432.8058503977758 1993.805687810873 3016.8624994506504
1000388803402704768 105.23828280565353 56.31106154906087 0.47906724583353977 1.5823785 2.4854643 -992.5588548986219 3643.599811035156 5664.801290187333
1000318022341448064 102.06717152467256 56.810189566931285 0.8568284866826014 0.9699845 0.9995735 -435.6278116393641 2037.7178843123697 3185.5590510446505
1000251055211452928 103.26955425452675 56.419786408143416 0.89558649872257 0.96747226 0.5183605 -462.3484172656474 1960.5241671217698 3034.0440569675743
1000302968480320256 102.89499799749896 56.575549344665205 3.326936070314054 0.64478344 0.20107883 -120.51208664568172 526.3945726911719 818.2132315938472
1000381416058968448 105.13786859237855 56.19058723393239 0.9788851523413901 0.6795353 0.34357455 -484.15452153863714 1789.6526419062359 2768.466480353368
1000424434451266816 105.49521462401569 56.74278054987987 1.6668125574311854 0.688896 0.08683001 -286.6840011631582 1034.0844865348167 1636.2819375152424
1000410621836437888 105.70580445279084 56.587055033333854 1.3724586479061422 1.5943445 1.9953443 -354.2440053606109 1259.7732632129307 1983.6691179995607
1000387154135273728 105.02852737603702 56.34975599543184 1.2026088196221618 0.71402806 0.20210972 -389.68088849366785 1451.417864360841 2257.626820338581
1000302487443982592 102.75964603837515 56.58616885303134 1.3309742019158637 0.95895034 0.6600113 -298.04209292211385 1316.127119420108 2045.4762025906527
1000386398221029760 105.09246203807186 56.28068491915871 3.6720159572749673 0.6404792 0.08968031 -128.38533556417354 476.06622338221587 738.7934171723477
1000348808666935296 102.41851175744412 57.090071803515784 0.31825566412159995 2.7345555 7.6819534 -1197.4201836578875 5437.801583652578 8603.67001216045
1000238543971061248 103.52040455925408 56.391579136945474 1.9974684998486336 0.9116072 0.49636102 -211.30193975764524 878.757144704658 1359.9015184434422
1000285518028981632 103.4764013953233 56.8004818427624 1.0998839432544092 0.9957302 1.0218827 -378.39659074349777 1578.9999784835256 2481.330153501922
1000226453638873344 103.50053315191373 56.06932333099699 1.267425505581709 1.9952 2.5886674 -335.3413613003226 1396.7400381874315 2135.165838226428
1000418112259415680 105.40385232328936 56.67957253580756 0.8952403775769576 1.2241815 1.1478391 -531.5872316855825 1929.408567190012 3044.3224938909984
1000227999827100416 103.47452930144794 56.089441460701686 1.1164268054976478 0.6901031 0.25360355 -379.77883733937676 1584.9964302038968 2424.5232328475818
1000348018392953088 102.47258079082397 57.03372895020961 0.6251362400482171 1.4886756 2.1894004 -613.1464740043575 2772.0021504725573 4377.3222773408725
1000242018600359424 103.24871229107318 56.25796820763052 0.48781238995431514 1.5722336 2.660374 -851.1292412505585 3614.9808197512366 5559.8078282721735
1000412545981787904 105.58496435231562 56.709442273108564 1.2293835639876152 1.3046008 1.3183899 -391.2319448222338 1402.656377626244 2217.643181526584
1000381519138182272 105.13401244664598 56.216285186137966 0.5051776441227466 5.348276 13.148683 -937.286894406319 3465.5587276817055 5366.081559069621
1000411377750683136 105.63987968498378 56.65062505073693 0.49606580880980566 1.3168534 2.016678 -974.4290132312075 3480.657366376399 5492.204526039763
1000424434451266048 105.51123238362854 56.739444315157606 0.5607367862047047 1.178192 1.7012963 -853.1147176767495 3073.892095777203 4863.727856212982
1000241159606900352 103.31911576667252 56.17906735899291 0.8592153477715536 0.94809383 0.5352215 -486.7440374385704 2056.0080029695164 3153.6282418414603
1000410587476700800 105.70637314599006 56.576638981966966 7.897495149026625 0.629508 0.16025935 -61.581093175406195 218.9882080800714 344.68869288933183
1000177525371509632 102.22632055473758 55.92656262986992 1.5178441616161318 0.6199063 0.10609955 -254.95096010760105 1176.5778765568728 1779.9054085164757
1000348018392953344 102.48144123425166 57.020000619448055 1.4486891535645527 0.57143015 0.19292776 -264.8668607237732 1196.571269685772 1888.602163548459
1000185737348979712 101.94749952823675 56.1996174685438 0.6431466245224537 0.9812793 0.64549595 -584.0208301816422 2760.0353119677807 4214.119498219273
1000352038482343424 102.3521615327743 57.118521896573775 0.8596734119303243 0.8499012 0.538448 -440.6214004030671 2012.069825975982 3186.1475029260932
1000424434451265792 105.5028535106048 56.74981921690763 2.4364868755636087 0.72023815 0.15622771 -196.17948090109093 707.2635710939098 1119.478630502771
1000229477295850496 103.37979855422567 56.1838671871107 2.3875271178509974 0.8079342 0.4087857 -175.92938009806937 739.6309122876573 1134.9809753240681
1000371069481678592 105.71061035376505 56.11375990366102 0.3714122188310504 2.0621762 7.228757 -1325.7594572212363 4713.18883277261 7289.945404320251
1000412545981788032 105.58137571690948 56.70983164129785 1.211869588878794 0.8973735 0.41721776 -396.79281016317657 1422.9377380672738 2249.702665236643
1000359150948187136 102.21065445859092 57.22430906517883 0.5690373767272515 1.5832542 1.5206587 -656.2786405068041 3032.678552304913 4819.210590182612
1000347021960597632 102.50580997200099 56.970515859227376 0.7905466663395547 1.1979425 1.917345 -486.95230039431954 2195.4463066079734 3458.9521218689792
1000379698072049024 105.2497989318218 56.086448061062875 0.6985261982647859 0.8884745 0.5894208 -685.2254329428745 2513.412544088799 3874.88352657948
1000368393718122240 105.3084883620453 56.09991352326493 1.9425645792520725 1.2393401 1.5299412 -247.2391910673509 903.2285038171144 1393.5882940285605
1000303625611168640 102.88608636690857 56.655722778557255 0.9628674405829548 0.61431545 0.20450732 -415.232389639581 1815.0251058863719 2829.7294972104974
1000229271137420544 103.39018091345241 56.170858768915046 0.6127752659274934 1.4553268 2.9622676 -686.2199534538502 2882.6411211846084 4421.4997323843345
1000407529459984640 105.73619906631544 56.55478121611953 0.568833375153466 10.785321 57.051632 -857.0492482661131 3041.6716397297414 4784.339034133692
1000366538292250240 105.403210106135 55.9977710598694 0.4891059952178472 1.3779422 2.9503174 -990.4994197712949 3595.198690458955 5528.224943356947
1000174600497573376 101.85441714894444 55.88427903693837 1.5699080825211076 1.4619939 3.072233 -239.3677102361022 1140.3768359433197 1720.0177489091345
1000317610024588160 102.12185349140303 56.75057277634243 0.5500518070157147 0.99597234 0.7718038 -682.7005205421881 3178.5978354251074 4958.839286740124
1000251536247790464 103.19805373073883 56.48574715148798 0.7661509955077422 1.0456117 1.0726168 -536.6658361094829 2288.436124975562 3549.3315451959147
1000326543556484992 102.18489828518662 56.977732531831876 1.079761879485465 0.8743105 0.577509 -347.44584692787805 1609.0538324584163 2532.6759716869615
1000368496797336576 105.30038190373669 56.11935803733053 0.6586688562203457 1.2599026 1.2232505 -728.4197218507181 2662.5843260532574 4110.946547065198
1000303522531953280 102.91974406350792 56.62418903902257 0.7657726392374177 0.83006483 0.510454 -523.8833325556758 2283.778050641958 3556.7571350770286
1000318022341448448 102.06434959997063 56.808536953671855 1.4068204239470723 0.9637357 0.56443447 -265.2710850791291 1241.1463973599868 1940.1383398400653
1000251123930929920 103.25628551345574 56.42805710672271 1.4020199099086703 0.6408876 0.11383746 -294.98612738738717 1252.1455674064841 1938.2815130683698
1000195216341079296 102.72946252102568 56.10319142820601 0.6686795208061295 1.1548076 1.3349674 -599.3994848550561 2653.382655508092 4048.6350216492574
1000383340204315136 105.09802644763191 56.2727978169107 0.5621214148353166 2.9181519 4.8547654 -839.142621819022 3110.426794826474 4825.669122969503
1000338981781787776 102.98457579532962 56.9823958909101 1.0873722298006965 1.3028734 2.4144943 -367.2342020158573 1592.6220189854448 2515.083198468265
1000222605348176256 103.60099217341974 55.9629611685261 0.705080612658338 1.056522 0.853537 -608.8722669678025 2516.5856244588585 3833.2912299597247
1000177525371508736 102.22563442019488 55.92950670134034 1.0986574830243236 1.0124997 0.7920899 -352.17986390888353 1625.3753775273694 2459.1039196665847
1000383305844577152 105.10634939504394 56.248155485603824 0.6220323813770651 1.2035646 1.0751107 -759.2177402585036 2812.546763662798 4359.632898106024
1000322248589466496 102.37570669356663 56.88006905676151 1.6337894823277082 0.81905544 0.5010995 -233.77620685405995 1065.4289174958524 1671.9738345702253
1000357119428812416 102.5622029398987 57.22119888300833 0.5339848981461449 1.1167045 1.3786904 -719.2352143336193 3227.673531813583 5135.379507621242
1000184259880132864 101.99938649470997 56.107403694757686 1.218408000859063 0.9205838 0.5123755 -310.34332566307364 1460.1274322026643 2222.057836040837
1000229202417942656 103.4135827609249 56.159891778419045 0.8493239933804002 1.1921891 1.0977291 -496.08906799876314 2080.176378220865 3189.640335993804
1000386363861292544 105.05171135418517 56.294207066914915 0.547463636556309 1.451181 2.1552439 -858.5470270894793 3192.612576847213 4956.107158262034
1000302934120581120 102.94717412109027 56.596056207797226 1.6660664639323675 1.1236075 1.1964114 -241.47435183537476 1050.3576304838052 1634.2601087948512
1000382893527707008 105.24491985481953 56.28042842207475 3.7215890625285524 0.89182144 0.12111358 -127.92548444969846 469.38924153791925 728.9502053944603
1000183950642487296 102.02768106149558 56.08361278389724 1.9649137085063273 0.5867825 0.12092565 -193.00466840239304 905.8633667630146 1377.4740299045454
1000381759656351872 105.10695328107943 56.23137126984918 0.8224391590979245 0.92759705 0.45644772 -574.4904916365656 2128.1295268384065 3296.65951156073
1000305751618697856 102.66539582194132 56.6423408507663 0.8167399191500082 1.1550618 0.72487015 -481.4492741609357 2142.391227698994 3335.4995160559924
1000304518964364032 102.87911005560741 56.68679442083174 0.9206238769608648 1.1571722 1.8431748 -433.69671340686676 1896.796964376549 2960.629519307775
1000269781268811776 103.66921225708583 56.56978495341367 0.6286734723110624 0.9019886 1.0395058 -675.434483431871 2777.228356989353 4329.691753985974
1000388734683227648 105.26248203861782 56.29837946501316 1.2916699232730107 1.016816 0.8086094 -368.8231300960677 1351.6671457969953 2100.7071506175207
1000179312077808896 102.07237637113063 56.01722175128645 0.7288139280258265 1.33416 2.188534 -523.1535428752978 2446.0464004994174 3710.8333065415577
1000282700530348544 103.05891490508557 56.780846415127456 0.5068146707500526 1.7845596 3.2260497 -796.6188033823331 3434.419501515324 5383.749053755829
1000185187593069696 101.95021895897177 56.13869470857211 1.3123013796845422 4.129867 26.073645 -286.74189837348666 1354.8015708525716 2063.829217723787
1000177834609058560 102.1511652513206 55.948455944087144 0.9188222182652385 1.0786461 1.378528 -418.3786981877904 1943.0947238032184 2941.0663073112737
1000359666344260736 102.22218050784723 57.26071991627829 0.8801658531672744 1.0419438 0.8058089 -424.266870712282 1958.640776762254 3116.9494267877876
1000389696755901696 105.23535166095692 56.33020117287651 0.8181493089532098 1.4045557 1.4956776 -580.7923800365728 2132.47000791174 3317.762310913602
1000185290672285056 101.91629630450505 56.16881831880183 0.42649183111973976 1.4293708 2.0226479 -879.137637067915 4165.934297221284 6352.574212665605
1000368634236288512 105.29247042104475 56.15332275575005 0.7173705485086539 1.1446505 2.2060914 -667.8860517137094 2442.641380780903 3776.0538340868343
1000285999065317888 103.47194017706717 56.818009176218006 0.529678725784127 0.97731584 1.3620517 -785.1223127595044 3277.3397326560125 5153.541673510692
1000298471650443136 102.6875007785367 56.4929698304962 1.3512410510436794 0.52541846 0.085348204 -292.6586685339785 1299.9511503062638 2012.6319340752461
1000211571576036352 102.00605335759444 56.33775898251504 0.2909724710292237 16.52465 124.14721 -1292.4402179943943 6077.295902945984 9329.622936214817
1000184225520396032 101.977896452312 56.09990993578387 0.855352532481907 0.8915422 0.6169182 -441.37471971623575 2080.450985538271 3164.934972815924
1000265035329638656 103.5303952355515 56.56837200118559 0.7765302035052171 0.7257534 0.39168057 -541.3981869280506 2249.827137700992 3505.2313793332582
1000285238854994048 103.54933856195628 56.76327934305002 1.428618835136161 0.91680896 0.28824517 -293.1628035786432 1216.4951542283502 1909.547153176568
1000299330643901952 102.62132779096706 56.5615365202427 0.7038683846000273 0.8338375 0.4299495 -557.9338905734317 2491.6956188303425 3866.779215678102
1000388459805319680 105.30513309287163 56.26865025862959 3.3823326699551064 0.50655764 0.051802102 -141.34293815955587 516.4809629253846 801.9556680460068
1000386260782078208 105.06450621991432 56.27157053884066 1.2059492259449736 0.68080896 0.13394542 -390.30843555851305 1450.1184987239171 2249.326178377657
1000250264937469824 103.2924526209988 56.40311732415335 0.6395439260126922 1.1346753 0.95455325 -648.8317830928452 2746.367457823576 4247.908290272469
1000367362925968384 105.38381174032493 56.05987082154592 2.0225958373895296 0.54914725 0.053957198 -238.84460736324516 868.0777913288083 1337.817077526307
1000337744831209216 102.93358995252034 56.981057114398986 0.9606391660368142 0.7240942 0.22247522 -414.09238517366515 1803.163930404213 2846.8442627345926
1000388940841656320 105.2574892534086 56.32798874849372 1.403064767860535 0.88428736 0.5791049 -339.1693246219469 1243.4181922601933 1934.5900338634267
1000295241835033984 102.7582495684108 56.45309478823888 1.655061601238327 0.8185504 0.7124372 -240.4979764444706 1062.1376467161037 1642.4144951064027
1000260435419977216 103.75810684874907 56.47046697989122 0.8884795763207971 1.0047448 0.50157964 -482.23684934387256 1969.5322747515545 3060.108081209837
1000178934120689408 102.03120580352848 55.9991103959839 0.5692186263143264 0.954525 0.9587482 -667.8957147771532 3133.808613250239 4750.249681355207
1000241812441924096 103.33013225788567 56.24001905572919 0.8776883943050289 0.98900056 0.56860405 -476.128845706684 2009.4458562637778 3089.451210565405
1000286377022443008 103.43641575477164 56.821402385440784 0.3975308956669702 1.7845838 3.1233907 -1043.3116847036235 4367.050263589263 6866.9558204531495
1000390040353287680 105.15819168760852 56.37332381879137 0.6168881569924731 0.98780316 0.97981864 -765.6016077799162 2826.030617229343 4402.394622468554
1000365331405370240 105.63645243463141 56.104625601350584 0.7099390057342131 0.97313166 0.7131782 -690.5571681109345 2467.2364997127956 3813.404861838392
1000299296284160896 102.6537691684986 56.5672347434157 1.795211740454237 0.5660114 0.19071153 -219.2753584631263 976.6753287581142 1516.190155939115
1000293798724988544 102.7124641822705 56.42086547873488 3.922518348058596 1.1285787 1.1373403 -101.20297054620126 448.61792710189445 692.7393647091377
1000227553150505984 103.39674421782368 56.111911018602555 2.181237136147309 1.0766474 1.1978003 -193.16862463997052 811.041444174122 1241.2754537391627
1000386226422260096 104.88326813485347 56.34427934081129 0.6650623507102552 0.9333922 0.7355078 -698.090299673952 2626.70292630147 4082.127274190233
1000369768107651328 105.3732828002032 56.131229496132335 1.2661039412052117 0.7741035 0.43756995 -380.5925033827069 1384.2532470633114 2138.946921394617
1000185118873594752 101.90144415751399 56.14128343196066 0.6350862121528154 1.0240946 0.81014967 -590.0819607142937 2799.7898274408685 4264.693491547682
